id,time,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,d,m_x1,m_x2,m_x3,m_x4,m_x5,m_x6,m_x7,m_x8,m_x9,m_x10,m_x11,m_x12,m_x13,m_x14,m_x15,m_x16,m_x17,m_x18,m_x19,m_x20,m_x21,m_x22,m_x23,m_x24,m_x25,m_x26,m_x27,m_x28,m_x29,m_x30,m_d,y
72,7,2.5995743,-.5792836,.92209703,-3.9435039,-4.6117358,1.2834803,4.4169946,1.2254466,3.9808919,11.105284,9.1211491,2.0066359,-8.4807911,2.0249562,1.6712635,3.2011418,-2.1205657,3.0062647,-3.9725156,-2.5857399,7.4265089,3.2945638,-.85253072,2.8346171,.68402177,-5.6608944,6.7686496,-.52092147,13.471269,4.773603,1.4138918,1.4144533,-1.2027036,4.3975754,-.16908263,-1.3169971,3.6681168,1.754213,3.0105076,1.5435947,2.4462061,-.89042568,1.1721134,-.86108589,-1.2469119,4.0524135,-.22809614,.35819492,.032470018,-1.5661691,1.8027959,3.2475259,1.275562,-.85371774,1.4317929,1.549859,-2.4055154,2.6491976,2.0538659,3.8916783,-.12470606,10.370154,9.2300854
72,8,13.223607,-6.0337596,2.4242957,2.1793194,-10.985055,8.124918,-2.2748535,.63866299,.14549267,2.5225527,-.022074817,2.2590845,-4.9932146,-1.9441991,10.139387,-.72511977,-1.1510988,-1.2419026,-8.0050001,8.0669727,-1.3361386,-.021571489,.65390491,-1.724277,-.46783733,1.1129575,3.6912351,3.2478511,1.21032,-6.615355,20.678574,1.4144533,-1.2027036,4.3975754,-.16908263,-1.3169971,3.6681168,1.754213,3.0105076,1.5435947,2.4462061,-.89042568,1.1721134,-.86108589,-1.2469119,4.0524135,-.22809614,.35819492,.032470018,-1.5661691,1.8027959,3.2475259,1.275562,-.85371774,1.4317929,1.549859,-2.4055154,2.6491976,2.0538659,3.8916783,-.12470606,10.370154,31.362715
72,9,-9.501071,-2.0260301,-.12315065,1.5904838,-5.1703892,7.8927798,-2.2277744,-.27814853,1.2407058,6.1998811,-7.8091545,-3.7580771,4.7395701,2.2458851,2.2752166,-4.9422345,4.0972562,-1.2286308,.64174157,-3.8406227,4.0729294,1.0741709,.99390554,-1.4316901,8.7862873,-4.2948866,.3057836,3.0676246,3.1582575,-.69894308,2.3228517,1.4144533,-1.2027036,4.3975754,-.16908263,-1.3169971,3.6681168,1.754213,3.0105076,1.5435947,2.4462061,-.89042568,1.1721134,-.86108589,-1.2469119,4.0524135,-.22809614,.35819492,.032470018,-1.5661691,1.8027959,3.2475259,1.275562,-.85371774,1.4317929,1.549859,-2.4055154,2.6491976,2.0538659,3.8916783,-.12470606,10.370154,6.1261292
72,10,5.1860471,-2.7384984,10.532528,.57323271,.5903309,-.48247844,13.975195,1.6746795,-1.310958,-3.4010274,3.4439332,-.55940598,7.2122889,-5.6537905,-2.538691,-11.066261,1.0757685,-7.643579,4.7036247,1.9001005,4.7449813,1.0653218,-1.456067,-3.2324586,-.21391287,-3.0649381,8.1426163,-2.0102413,6.2743664,4.8946939,30.488342,1.4144533,-1.2027036,4.3975754,-.16908263,-1.3169971,3.6681168,1.754213,3.0105076,1.5435947,2.4462061,-.89042568,1.1721134,-.86108589,-1.2469119,4.0524135,-.22809614,.35819492,.032470018,-1.5661691,1.8027959,3.2475259,1.275562,-.85371774,1.4317929,1.549859,-2.4055154,2.6491976,2.0538659,3.8916783,-.12470606,10.370154,49.706493
73,1,.28924513,-6.5523686,4.230793,-2.3477042,-1.0275824,3.6670749,-4.5766563,13.477105,-7.7750521,4.4779506,3.0367341,.23850805,.90461391,5.6906753,6.9748921,2.2111018,1.0683511,5.4672642,-2.1913795,12.09309,-4.6914301,-.29309636,-3.5327911,-2.4632609,8.2538481,-3.7605436,3.1754425,6.297297,-5.3894687,-4.9780374,1.0837665,3.2472847,1.4972062,1.1753156,.10084452,1.4797163,2.2728708,2.1176443,2.3148627,.42754939,-.61460304,2.6469471,1.749046,2.6399379,3.5884757,1.7798862,1.2490405,-1.049925,2.937346,1.2076648,.3334429,-.11176278,-1.0634966,2.4261324,3.4648416,1.5660188,3.4697018,-1.7200284,2.8120511,.21613146,-.37967423,2.6069951,3.4940608
73,2,4.9428658,1.3033397,.27637312,-1.209156,9.0702648,-5.1954908,4.1849623,4.356802,3.2265098,.019232402,-5.5745363,-.85198736,-2.5130918,-.5389598,3.47313,-1.3130306,-1.8895942,3.2670124,2.3783412,-.75553048,2.6588404,7.8649201,4.9391332,2.8467004,4.3180933,9.5620556,-1.7506825,7.0542974,-.67563915,-3.3351059,2.8927979,3.2472847,1.4972062,1.1753156,.10084452,1.4797163,2.2728708,2.1176443,2.3148627,.42754939,-.61460304,2.6469471,1.749046,2.6399379,3.5884757,1.7798862,1.2490405,-1.049925,2.937346,1.2076648,.3334429,-.11176278,-1.0634966,2.4261324,3.4648416,1.5660188,3.4697018,-1.7200284,2.8120511,.21613146,-.37967423,2.6069951,5.2975225
73,3,-1.9494034,6.828824,5.8562045,-7.1605325,3.0436244,-.036533251,-.64618063,-10.954151,8.9688625,-1.3250921,.31303191,-6.222167,4.3758116,5.118247,6.407393,4.7779856,-3.1207302,12.461822,-8.889986,3.54719,3.2293506,6.3459325,-.15576097,8.1588659,7.1856399,.05184136,-1.6007447,3.8231437,8.5771542,-4.0519314,-5.7050991,3.2472847,1.4972062,1.1753156,.10084452,1.4797163,2.2728708,2.1176443,2.3148627,.42754939,-.61460304,2.6469471,1.749046,2.6399379,3.5884757,1.7798862,1.2490405,-1.049925,2.937346,1.2076648,.3334429,-.11176278,-1.0634966,2.4261324,3.4648416,1.5660188,3.4697018,-1.7200284,2.8120511,.21613146,-.37967423,2.6069951,-4.5973392
73,4,4.9207416,-3.5220568,-.71004492,1.8580892,5.4301353,-1.3728746,-4.7032547,1.2718923,4.1900887,-4.1928082,12.035667,4.7932019,2.1968212,7.719521,1.8477927,2.8501661,-4.636879,-.94414252,8.982276,-1.383966,-7.130805,-8.0104713,3.7700675,12.627182,-6.3487701,2.7581587,-1.0156057,4.6450181,2.7272396,-6.592958,2.1108508,3.2472847,1.4972062,1.1753156,.10084452,1.4797163,2.2728708,2.1176443,2.3148627,.42754939,-.61460304,2.6469471,1.749046,2.6399379,3.5884757,1.7798862,1.2490405,-1.049925,2.937346,1.2076648,.3334429,-.11176278,-1.0634966,2.4261324,3.4648416,1.5660188,3.4697018,-1.7200284,2.8120511,.21613146,-.37967423,2.6069951,1.4082762
73,5,6.2692299,11.477829,11.092462,5.8702416,-7.7678967,1.9536399,4.8689165,-.033308789,-3.6714256,3.3179708,4.2963061,6.1412163,3.4958496,3.6090438,-5.7705956,.64020813,-6.6364903,5.0113325,-3.2201855,-4.0554562,.99333125,-1.2674646,7.1132994,3.6981466,8.9855289,1.6060926,-11.016717,.1299064,3.1702695,-3.5486915,36.597363,3.2472847,1.4972062,1.1753156,.10084452,1.4797163,2.2728708,2.1176443,2.3148627,.42754939,-.61460304,2.6469471,1.749046,2.6399379,3.5884757,1.7798862,1.2490405,-1.049925,2.937346,1.2076648,.3334429,-.11176278,-1.0634966,2.4261324,3.4648416,1.5660188,3.4697018,-1.7200284,2.8120511,.21613146,-.37967423,2.6069951,58.20472
73,6,-.084726602,.86422139,-9.737092,1.8980181,5.4887567,1.8956958,4.0364676,7.5457888,-1.8313522,-4.4354653,.58326995,5.3603473,5.5549703,4.2193995,-5.9595652,6.5238409,1.0612612,2.0958018,3.2815952,-.29743171,3.1727703,-5.0789914,5.7337046,7.8473711,-2.6625462,4.5792637,6.9662104,-3.5552733,-.24595292,-2.1999085,1.7306699,3.2472847,1.4972062,1.1753156,.10084452,1.4797163,2.2728708,2.1176443,2.3148627,.42754939,-.61460304,2.6469471,1.749046,2.6399379,3.5884757,1.7798862,1.2490405,-1.049925,2.937346,1.2076648,.3334429,-.11176278,-1.0634966,2.4261324,3.4648416,1.5660188,3.4697018,-1.7200284,2.8120511,.21613146,-.37967423,2.6069951,3.4537258
73,7,4.4991503,6.5507746,2.8476765,-1.0908386,3.2386146,9.0435972,-3.6174331,-3.2885256,4.8816376,-4.1472311,.646056,-8.4281378,4.3720059,2.1374764,7.4201746,-1.350654,-4.1247592,.42524001,3.4026968,-3.7465367,7.3009386,-1.9550368,-3.040539,2.5139976,1.0313503,6.4858508,-1.5359271,3.5327532,-.53908521,4.9124856,7.1473112,3.2472847,1.4972062,1.1753156,.10084452,1.4797163,2.2728708,2.1176443,2.3148627,.42754939,-.61460304,2.6469471,1.749046,2.6399379,3.5884757,1.7798862,1.2490405,-1.049925,2.937346,1.2076648,.3334429,-.11176278,-1.0634966,2.4261324,3.4648416,1.5660188,3.4697018,-1.7200284,2.8120511,.21613146,-.37967423,2.6069951,13.564103
73,8,-2.9890428,.54175758,3.2311673,1.6452943,-.26404417,3.6541986,-.19536714,8.1372032,-8.0034819,9.4561644,6.13659,3.8297787,1.570549,8.7731094,4.7024159,6.1311784,4.2677498,-5.801836,6.6055303,-5.925787,-7.0101347,-5.1540351,4.7221646,-.17031902,2.4513357,2.4391088,-.40653723,-4.2335958,-7.276247,5.8683028,-3.9165983,3.2472847,1.4972062,1.1753156,.10084452,1.4797163,2.2728708,2.1176443,2.3148627,.42754939,-.61460304,2.6469471,1.749046,2.6399379,3.5884757,1.7798862,1.2490405,-1.049925,2.937346,1.2076648,.3334429,-.11176278,-1.0634966,2.4261324,3.4648416,1.5660188,3.4697018,-1.7200284,2.8120511,.21613146,-.37967423,2.6069951,-3.6510766
73,9,1.1919925,-3.9751468,-2.8986027,2.0270536,-4.0356774,4.2153091,21.465185,1.779109,-3.92062,-6.1021838,3.0006831,3.6504452,4.7573791,-6.8239288,1.7651458,-3.7871907,.21597962,2.1177146,2.074023,1.8819116,2.4666014,2.678653,7.9517655,1.2122185,1.9405249,5.9060664,-4.1028504,14.207531,-.18956205,.94068635,.31322592,3.2472847,1.4972062,1.1753156,.10084452,1.4797163,2.2728708,2.1176443,2.3148627,.42754939,-.61460304,2.6469471,1.749046,2.6399379,3.5884757,1.7798862,1.2490405,-1.049925,2.937346,1.2076648,.3334429,-.11176278,-1.0634966,2.4261324,3.4648416,1.5660188,3.4697018,-1.7200284,2.8120511,.21613146,-.37967423,2.6069951,1.2342379
73,10,15.382793,1.4548875,-2.4357808,-.4820202,1.6209676,4.9040914,.35980454,.85671324,8.2103271,-3.2145686,1.9956685,8.9792538,1.6844691,5.9801726,-3.0619209,-4.1932011,3.295862,5.2732515,-.34626284,1.9769455,-2.1070905,-5.7653756,-3.2397192,-1.6224852,-9.4948168,5.0691237,-5.9128714,-3.7805672,2.0026066,9.1884155,-16.184336,3.2472847,1.4972062,1.1753156,.10084452,1.4797163,2.2728708,2.1176443,2.3148627,.42754939,-.61460304,2.6469471,1.749046,2.6399379,3.5884757,1.7798862,1.2490405,-1.049925,2.937346,1.2076648,.3334429,-.11176278,-1.0634966,2.4261324,3.4648416,1.5660188,3.4697018,-1.7200284,2.8120511,.21613146,-.37967423,2.6069951,-24.399513
74,1,6.4536729,-3.6982112,-3.7143724,1.7066932,-2.8794122,2.604116,-.20067261,9.6318874,-8.3805552,1.3674457,-6.5967498,-.14375381,3.7168615,9.2495537,.53064501,.27391452,7.3637357,-.26551351,5.3396263,-5.9629984,-10.186795,6.0350838,-2.8925726,6.0665555,-5.1293139,5.1511755,.55984014,5.7271605,2.1291702,1.9271786,-9.3086185,3.8635037,.69165468,.54296303,2.7267241,2.3442042,-.90198869,2.9190991,.91650015,-3.7825549,-.20837109,.85949671,3.3372202,3.2745163,1.8170583,.38919586,-1.1162853,2.8289254,2.9805553,2.6134465,-1.77861,.38671002,1.2825832,-.082140744,4.3782043,1.3331662,.4113943,2.5656917,1.1429535,.026135359,1.2405107,8.1514683,-12.850289
74,2,.60435051,1.4593561,1.1736591,-.1755487,1.8793633,-4.793345,2.3424292,1.655172,-10.599668,-2.4905009,-.63209742,4.2024708,5.7119498,-.46619913,-.086498961,-6.038466,1.1290935,1.6792961,2.6545107,1.1279464,8.5294981,1.6390437,8.5366325,-.27130339,-7.3260531,-2.2236333,8.3878431,-2.9990187,-9.4505959,-5.5255246,.13443497,3.8635037,.69165468,.54296303,2.7267241,2.3442042,-.90198869,2.9190991,.91650015,-3.7825549,-.20837109,.85949671,3.3372202,3.2745163,1.8170583,.38919586,-1.1162853,2.8289254,2.9805553,2.6134465,-1.77861,.38671002,1.2825832,-.082140744,4.3782043,1.3331662,.4113943,2.5656917,1.1429535,.026135359,1.2405107,8.1514683,5.2926536
74,3,-1.1225203,1.4665684,-2.4755642,-3.7542741,7.9426198,-5.2059669,-1.6178985,-.27823761,.78101891,6.8960209,4.4091582,4.8040967,.18826835,.91172886,7.6642346,-2.1093314,1.5044125,4.4351349,3.2598624,-7.4523625,-.70206499,6.1129918,.031037869,15.620126,-.40486076,-4.1085401,.17339888,-1.9885571,-.22618477,-1.9483914,1.7985846,3.8635037,.69165468,.54296303,2.7267241,2.3442042,-.90198869,2.9190991,.91650015,-3.7825549,-.20837109,.85949671,3.3372202,3.2745163,1.8170583,.38919586,-1.1162853,2.8289254,2.9805553,2.6134465,-1.77861,.38671002,1.2825832,-.082140744,4.3782043,1.3331662,.4113943,2.5656917,1.1429535,.026135359,1.2405107,8.1514683,7.3188009
74,4,-9.601757,1.3018327,3.7577996,3.4389513,-1.0711064,-6.8410559,9.9649658,-.79516077,-9.8658295,6.2723041,1.6099721,7.4500995,6.204566,5.080287,-1.2152162,2.6720512,-6.1116419,.24891503,5.4567742,4.0583944,8.8946218,4.2786241,-1.6710643,3.0473006,3.8752687,-4.4744906,1.5380462,1.5297955,5.8312182,-.24530095,-18.818462,3.8635037,.69165468,.54296303,2.7267241,2.3442042,-.90198869,2.9190991,.91650015,-3.7825549,-.20837109,.85949671,3.3372202,3.2745163,1.8170583,.38919586,-1.1162853,2.8289254,2.9805553,2.6134465,-1.77861,.38671002,1.2825832,-.082140744,4.3782043,1.3331662,.4113943,2.5656917,1.1429535,.026135359,1.2405107,8.1514683,-23.945288
74,5,11.655297,3.9902737,1.3687018,8.7197847,1.2524111,6.3644824,5.1118336,-9.9764252,-1.9881456,.7652874,4.9062915,1.6909641,2.900033,2.9423354,-.65562123,-.39870036,3.2688839,2.6489623,5.1011953,-4.8272395,-8.0551767,.15596001,-2.2926788,7.6156731,2.8360438,.5569666,3.0341001,-7.095345,-.13663678,14.539415,11.338695,3.8635037,.69165468,.54296303,2.7267241,2.3442042,-.90198869,2.9190991,.91650015,-3.7825549,-.20837109,.85949671,3.3372202,3.2745163,1.8170583,.38919586,-1.1162853,2.8289254,2.9805553,2.6134465,-1.77861,.38671002,1.2825832,-.082140744,4.3782043,1.3331662,.4113943,2.5656917,1.1429535,.026135359,1.2405107,8.1514683,16.421206
74,6,.35051587,-.043585364,-6.6190329,6.4144216,5.8027086,1.9922459,9.6860704,5.4596958,-3.5515938,-4.8765812,-12.267201,-8.1404886,-2.9831712,-.38653672,-.57788908,6.4936519,-.95764321,7.9743495,-.087259494,-6.1814709,-1.0997516,-7.9964128,.24769287,11.388525,-4.411592,9.1022224,4.7008944,5.7271805,4.845037,-.8736555,.27282396,3.8635037,.69165468,.54296303,2.7267241,2.3442042,-.90198869,2.9190991,.91650015,-3.7825549,-.20837109,.85949671,3.3372202,3.2745163,1.8170583,.38919586,-1.1162853,2.8289254,2.9805553,2.6134465,-1.77861,.38671002,1.2825832,-.082140744,4.3782043,1.3331662,.4113943,2.5656917,1.1429535,.026135359,1.2405107,8.1514683,2.6556025
74,7,.94287181,5.5138607,-5.1534538,-.26281354,.27257645,3.1083157,1.1962076,-1.9555985,-.34910223,5.0477004,-.22335707,9.8950939,11.41326,-1.1241108,.86206943,-1.9567882,9.162755,11.527355,-5.3225455,-2.0799913,3.5665295,6.7810254,-5.5347767,.66954482,1.7181073,3.8724747,8.9255924,1.8761348,4.7248302,5.4239302,-1.6306412,3.8635037,.69165468,.54296303,2.7267241,2.3442042,-.90198869,2.9190991,.91650015,-3.7825549,-.20837109,.85949671,3.3372202,3.2745163,1.8170583,.38919586,-1.1162853,2.8289254,2.9805553,2.6134465,-1.77861,.38671002,1.2825832,-.082140744,4.3782043,1.3331662,.4113943,2.5656917,1.1429535,.026135359,1.2405107,8.1514683,.9490748
74,8,10.586814,-.66895276,4.582499,2.46931,3.3617909,-3.8808212,-.75284696,4.1689219,-10.11255,-6.9449625,3.2712479,4.7326674,-1.4151846,1.0363644,-.2774623,-9.9069328,4.9134226,2.0286665,-.43926629,2.5381968,1.9946483,-3.2449539,4.4856219,-7.7363887,15.298816,1.0204706,3.6468267,6.8706799,-.066598251,4.9252844,26.079535,3.8635037,.69165468,.54296303,2.7267241,2.3442042,-.90198869,2.9190991,.91650015,-3.7825549,-.20837109,.85949671,3.3372202,3.2745163,1.8170583,.38919586,-1.1162853,2.8289254,2.9805553,2.6134465,-1.77861,.38671002,1.2825832,-.082140744,4.3782043,1.3331662,.4113943,2.5656917,1.1429535,.026135359,1.2405107,8.1514683,42.725876
74,9,7.7478075,6.4765549,2.6144264,4.4093804,-.64955199,-4.0160885,2.3926506,1.3545977,7.2058215,-3.8862526,6.5817919,9.2321329,4.4554877,-9.820076,-1.8439233,-7.001883,3.8510718,3.2835524,7.3037553,-2.4739945,3.0552282,3.8524499,-2.7277176,6.8899755,4.3338394,-7.9839797,-5.1411061,2.0418186,-7.0636001,3.4076309,15.120504,3.8635037,.69165468,.54296303,2.7267241,2.3442042,-.90198869,2.9190991,.91650015,-3.7825549,-.20837109,.85949671,3.3372202,3.2745163,1.8170583,.38919586,-1.1162853,2.8289254,2.9805553,2.6134465,-1.77861,.38671002,1.2825832,-.082140744,4.3782043,1.3331662,.4113943,2.5656917,1.1429535,.026135359,1.2405107,8.1514683,24.592745
74,10,11.017984,-8.8811502,9.894968,4.3013372,7.530643,1.6482308,1.0682528,-.099850945,-.96494418,-4.2341714,7.5359116,-.35108,2.553092,10.747236,-.5083794,6.8096309,4.1651649,-3.7551665,2.8678112,3.4674194,-2.1296382,-4.7879791,.9964174,.49203664,2.5414071,3.2012768,-.16852036,-.26031378,-.3252863,-9.225461,56.527824,3.8635037,.69165468,.54296303,2.7267241,2.3442042,-.90198869,2.9190991,.91650015,-3.7825549,-.20837109,.85949671,3.3372202,3.2745163,1.8170583,.38919586,-1.1162853,2.8289254,2.9805553,2.6134465,-1.77861,.38671002,1.2825832,-.082140744,4.3782043,1.3331662,.4113943,2.5656917,1.1429535,.026135359,1.2405107,8.1514683,89.709671
75,1,5.3470817,.77421099,3.9030228,1.8504437,-6.6737108,-2.7548525,-1.4307079,7.1338739,1.61081,-1.0415089,.30446666,6.0662136,-4.6524382,-1.0309612,-.28693339,2.4845276,-16.700199,2.725997,4.0265174,1.9346981,-1.6708251,.70549619,-1.9526578,3.4089589,-3.4219062,3.2545197,4.6298213,4.6903372,12.680807,-6.3605103,10.257936,1.6504837,1.9543771,1.6466449,1.8518143,1.4808663,.14814207,1.433212,2.7834973,-.65778118,1.0456955,2.3354008,-.53866231,.3259871,2.2664003,1.5569221,1.5788586,-1.3044742,.096441217,4.7165298,3.4600384,4.7241659,.66752315,-1.2809192,2.0434837,-.0093890522,2.1197865,3.6071832,.76570606,2.1288958,-.034499422,.94744736,15.762442
75,2,-.94923407,-9.0218945,-3.3954749,-.48801401,10.5782,-.61513001,6.4667325,9.3157501,.57069516,2.8234768,9.5023518,-.015669938,7.1480098,3.2321169,7.9606338,-.26880673,-5.5820584,-4.3878002,6.561492,4.6326838,11.199568,5.4340358,2.0929296,2.7587943,7.2000661,2.6964769,3.5485573,-1.4542881,-3.0485923,7.4055333,.51961052,1.6504837,1.9543771,1.6466449,1.8518143,1.4808663,.14814207,1.433212,2.7834973,-.65778118,1.0456955,2.3354008,-.53866231,.3259871,2.2664003,1.5569221,1.5788586,-1.3044742,.096441217,4.7165298,3.4600384,4.7241659,.66752315,-1.2809192,2.0434837,-.0093890522,2.1197865,3.6071832,.76570606,2.1288958,-.034499422,.94744736,2.1108806
75,3,4.7790408,3.0855138,1.3599797,8.4128809,8.8192129,5.7153969,-5.9872532,-3.894676,-2.793766,-.25640839,3.1726081,-3.7340691,2.0704429,1.3223897,2.0700767,.82277316,5.5733633,-1.6788189,-.72221398,-.34128916,2.4446502,-3.9141328,-9.9775229,2.3442991,8.6271181,2.0666778,.81421846,5.5425191,.97140831,1.2006125,3.2114117,1.6504837,1.9543771,1.6466449,1.8518143,1.4808663,.14814207,1.433212,2.7834973,-.65778118,1.0456955,2.3354008,-.53866231,.3259871,2.2664003,1.5569221,1.5788586,-1.3044742,.096441217,4.7165298,3.4600384,4.7241659,.66752315,-1.2809192,2.0434837,-.0093890522,2.1197865,3.6071832,.76570606,2.1288958,-.034499422,.94744736,5.2286487
75,4,-.5138489,4.3057218,4.591445,4.3715224,.19816978,-2.8696208,-4.8853707,7.0951304,.34066305,4.6314068,-1.8351971,-8.2982702,-4.3972363,-.3853108,7.6197419,1.6187052,-1.9720521,10.068293,7.1423502,-.98191816,7.5100904,2.6136911,-6.875309,10.370144,.62640327,-4.5690846,-2.3991613,2.5016379,7.3394227,2.9103961,-3.3008327,1.6504837,1.9543771,1.6466449,1.8518143,1.4808663,.14814207,1.433212,2.7834973,-.65778118,1.0456955,2.3354008,-.53866231,.3259871,2.2664003,1.5569221,1.5788586,-1.3044742,.096441217,4.7165298,3.4600384,4.7241659,.66752315,-1.2809192,2.0434837,-.0093890522,2.1197865,3.6071832,.76570606,2.1288958,-.034499422,.94744736,-.86334497
75,5,1.9982121,1.741202,9.5367727,2.5921245,-3.8137155,.55866569,3.3804965,7.8369474,-9.6612606,-1.307085,2.2794859,-3.7701199,-2.4209003,-.69608933,.73899895,3.1139138,7.4996891,7.5896721,10.737786,4.5410461,3.617043,-7.7478614,9.6477098,-1.9685736,-9.2695656,3.1417477,6.7708101,7.5594983,4.1232467,-.76323485,8.3647308,1.6504837,1.9543771,1.6466449,1.8518143,1.4808663,.14814207,1.433212,2.7834973,-.65778118,1.0456955,2.3354008,-.53866231,.3259871,2.2664003,1.5569221,1.5788586,-1.3044742,.096441217,4.7165298,3.4600384,4.7241659,.66752315,-1.2809192,2.0434837,-.0093890522,2.1197865,3.6071832,.76570606,2.1288958,-.034499422,.94744736,15.851442
75,6,4.5811329,-4.1273365,-8.7956667,-4.8961921,4.4923015,1.7904619,.23520955,1.6192236,5.2502213,3.1776659,5.5762553,-7.7845964,-.95723701,4.8667574,4.0195999,-6.8474851,.57126546,-5.9446864,-1.373592,-7.7813277,5.0480251,5.4238763,4.9161668,4.1180205,-1.7166283,-.37835363,7.0663586,-6.6868176,-2.0836294,-.97034895,-19.200686,1.6504837,1.9543771,1.6466449,1.8518143,1.4808663,.14814207,1.433212,2.7834973,-.65778118,1.0456955,2.3354008,-.53866231,.3259871,2.2664003,1.5569221,1.5788586,-1.3044742,.096441217,4.7165298,3.4600384,4.7241659,.66752315,-1.2809192,2.0434837,-.0093890522,2.1197865,3.6071832,.76570606,2.1288958,-.034499422,.94744736,-29.805927
75,7,.63291919,1.9954634,-1.0014133,.57431597,.33161464,3.8349826,5.444006,-.21222213,-3.3200727,-4.7575207,4.7656918,2.7123635,-.94367218,-1.2774771,4.2399974,11.297872,3.7323666,-4.7540822,3.4189272,2.6643212,6.2160988,11.103814,-8.5754375,-9.4160891,5.951745,.86316252,-5.739285,-5.4242096,2.6516933,-.54730874,-1.861324,1.6504837,1.9543771,1.6466449,1.8518143,1.4808663,.14814207,1.433212,2.7834973,-.65778118,1.0456955,2.3354008,-.53866231,.3259871,2.2664003,1.5569221,1.5788586,-1.3044742,.096441217,4.7165298,3.4600384,4.7241659,.66752315,-1.2809192,2.0434837,-.0093890522,2.1197865,3.6071832,.76570606,2.1288958,-.034499422,.94744736,-1.7055228
75,8,.55889881,2.2867653,11.027386,-8.9111032,2.4218819,.73706853,-.87374306,7.0520649,-.38420168,7.2164292,-3.4004171,1.7944089,3.0335302,3.9688339,-1.3822639,7.3585191,-5.5682979,2.5834336,6.8095956,9.8716125,2.1015115,-9.2134151,-2.1157212,2.7013063,-.4463703,-.32316211,9.6764698,-4.8767333,-5.5367799,2.5039203,2.7855456,1.6504837,1.9543771,1.6466449,1.8518143,1.4808663,.14814207,1.433212,2.7834973,-.65778118,1.0456955,2.3354008,-.53866231,.3259871,2.2664003,1.5569221,1.5788586,-1.3044742,.096441217,4.7165298,3.4600384,4.7241659,.66752315,-1.2809192,2.0434837,-.0093890522,2.1197865,3.6071832,.76570606,2.1288958,-.034499422,.94744736,8.4529629
75,9,-4.8836975,9.3970966,-1.8648123,2.7234418,-.45949599,-2.2866788,4.6391425,-2.228534,-6.652585,-4.6728854,-3.1324441,-1.7768294,4.8358784,7.4841866,-13.092557,.19319925,2.4251747,.98267549,-.094558559,8.4519491,8.6282568,-1.5167379,-4.3969789,.99563158,.01407556,4.6507101,10.712392,-2.8963184,4.7006531,-1.5435759,5.1021476,1.6504837,1.9543771,1.6466449,1.8518143,1.4808663,.14814207,1.433212,2.7834973,-.65778118,1.0456955,2.3354008,-.53866231,.3259871,2.2664003,1.5569221,1.5788586,-1.3044742,.096441217,4.7165298,3.4600384,4.7241659,.66752315,-1.2809192,2.0434837,-.0093890522,2.1197865,3.6071832,.76570606,2.1288958,-.034499422,.94744736,7.5985217
75,10,4.9543324,9.107028,1.1052107,12.288722,-1.085795,-2.6288726,7.3436079,-5.882587,8.4616842,4.6433845,6.1212058,9.4199457,-.45650607,5.1795559,3.6819267,-3.9846313,-3.023994,-6.2202706,10.658996,11.60861,2.1472416,3.7864661,4.427629,5.1223445,-7.6588278,9.7951708,.99165249,8.7014351,-.50927252,-4.1804776,3.5959332,1.6504837,1.9543771,1.6466449,1.8518143,1.4808663,.14814207,1.433212,2.7834973,-.65778118,1.0456955,2.3354008,-.53866231,.3259871,2.2664003,1.5569221,1.5788586,-1.3044742,.096441217,4.7165298,3.4600384,4.7241659,.66752315,-1.2809192,2.0434837,-.0093890522,2.1197865,3.6071832,.76570606,2.1288958,-.034499422,.94744736,4.2770085
76,1,2.9208674,2.1271622,4.5928564,8.3135939,.74142301,-3.5263946,-7.0625162,3.0856788,1.264791,.58059198,1.7336618,1.761152,9.5283346,1.5353986,12.582022,5.8838425,-1.7853248,-4.0463295,.28591928,-3.6670218,-3.8753216,-2.9036088,-1.0670388,-.46036109,4.9390583,5.437676,-2.5912113,-3.8006539,-4.3244324,-1.8723429,6.6642909,.56146473,2.0345402,2.4347918,2.5605142,-4.1730237,-.95838147,.42573929,-.18726332,-.22781391,-.5805105,2.99932,3.3956678,1.2417376,2.1603708,3.4065056,1.7300855,2.6266692,3.8292229,1.3496488,.80235296,-.18796772,-1.1372657,.10759375,.30200902,.69215852,1.8600245,.91729248,.69150281,-.38494635,-1.1805146,-4.5088181,13.694949
76,2,-12.242698,3.5656841,4.7275147,3.1851237,-3.9095757,1.4544331,6.4818139,-1.2868756,-.75276238,6.6831942,9.2550716,5.7279329,-5.307209,-1.713721,.8123368,7.2902827,-3.8626325,-1.3414009,-1.1807165,5.54877,-5.9975014,-5.0465045,.083102815,1.4567703,-1.0538722,2.5873384,1.0464838,8.1267653,-.51155472,.060288318,-28.8526,.56146473,2.0345402,2.4347918,2.5605142,-4.1730237,-.95838147,.42573929,-.18726332,-.22781391,-.5805105,2.99932,3.3956678,1.2417376,2.1603708,3.4065056,1.7300855,2.6266692,3.8292229,1.3496488,.80235296,-.18796772,-1.1372657,.10759375,.30200902,.69215852,1.8600245,.91729248,.69150281,-.38494635,-1.1805146,-4.5088181,-40.016476
